-1.4767e-15,4.5534e-05,9.1068e-05,0.0001366,0.00018214,0.00022767,0.0002732,0.00031874,0.00036427,0.00040981,0.00045534,0.00054016,0.00062793,0.0007157,0.00080347,0.00089124,0.00097901,0.0010668,0.0011545,0.0012423,0.0013301,0.0014544,0.0015847,0.0017149,0.0018452,0.0019754,0.0021057,0.0022359,0.0023662,0.0024964,0.0026267,0.0027949,0.0029733,0.0031516,0.00333,0.0035083,0.0036866,0.003865,0.0040433,0.0042216,0.0044,0.0046156,0.0048457,0.0050757,0.0053058,0.0055359,0.0057659,0.005996,0.006226,0.0064561,0.0066862,0.006951,0.0072346,0.0075182,0.0078017,0.0080853,0.0083688,0.0086524,0.0089359,0.0092195,0.009503,0.0098121,0.01014,0.010467,0.010795,0.011122,0.01145,0.011777,0.012104,0.012432,0.012759,0.013103,0.013463,0.013823,0.014183,0.014542,0.014902,0.015262,0.015622,0.015981,0.016341,0.016711,0.017095,0.017478,0.017861,0.018244,0.018628,0.019011,0.019394,0.019778,0.020161,0.020551,0.020951,0.021351,0.021751,0.022152,0.022552,0.022952,0.023352,0.023752,0.024153,0.024556,0.024967,0.025379,0.02579,0.026201,0.026612,0.027024,0.027435,0.027846,0.028257,0.028669,0.029081,0.029493,0.029905,0.030317,0.030729,0.031141,0.031553,0.031964,0.032376,0.032786,0.033187,0.033587,0.033987,0.034387,0.034787,0.035187,0.035587,0.035987,0.036387,0.036785,0.037164,0.037542,0.03792,0.038298,0.038676,0.039054,0.039432,0.03981,0.040188,0.040566,0.040914,0.041262,0.04161,0.041958,0.042306,0.042654,0.043002,0.04335,0.043698,0.044045,0.04436,0.044673,0.044985,0.045298,0.045611,0.045924,0.046236,0.046549,0.046862,0.047175,0.047456,0.047733,0.04801,0.048287,0.048564,0.048841,0.049118,0.049395,0.049672,0.049949,0.050197,0.050438,0.050679,0.050921,0.051162,0.051404,0.051645,0.051887,0.052128,0.052369,0.052585,0.052791,0.052998,0.053204,0.053411,0.053617,0.053824,0.05403,0.054237,0.054443,0.054627,0.054799,0.054972,0.055144,0.055317,0.055489,0.055662,0.055834,0.056006,0.056179,0.056331,0.05647,0.056609,0.056749,0.056888,0.057027,0.057166,0.057305,0.057444,0.057584,0.057705,0.057812,0.057919,0.058025,0.058132,0.058238,0.058345,0.058452,0.058558,0.058665,0.058756,0.058831,0.058905,0.05898,0.059054,0.059128,0.059203,0.059277,0.059352,0.059426,0.059488,0.05953,0.059572,0.059615,0.059657,0.059699,0.059742,0.059784,0.059826,0.059868,0.0599,0.05991,0.059919,0.059929,0.059939,0.059948,0.059958,0.059968,0.059978,0.059987,0.059988,0.059965,0.059941,0.059917,0.059893,0.059869,0.059845,0.059822,0.059798,0.059774,0.059744,0.059685,0.059626,0.059567,0.059508,0.059449,0.05939,0.059331,0.059273,0.059214,0.059151,0.059055,0.058959,0.058863,0.058767,0.058671,0.058575,0.058479,0.058383,0.058287,0.058189,0.058053,0.057917,0.057781,0.057645,0.05751,0.057374,0.057238,0.057102,0.056966,0.05683,0.056652,0.056473,0.056294,0.056115,0.055936,0.055757,0.055578,0.055399,0.05522,0.055041,0.05482,0.054594,0.054367,0.054141,0.053915,0.053689,0.053463,0.053237,0.053011,0.052785,0.052516,0.052238,0.05196,0.051683,0.051405,0.051127,0.05085,0.050572,0.050295,0.050017,0.049696,0.049362,0.049028,0.048695,0.048361,0.048027,0.047693,0.047359,0.047025,0.046691,0.046315,0.04592,0.045525,0.04513,0.044735,0.04434,0.043945,0.04355,0.043155,0.04276,0.042325,0.041867,0.041408,0.04095,0.040492,0.040033,0.039575,0.039116,0.038658,0.0382,0.037706,0.037185,0.036663,0.036142,0.03562,0.035099,0.034578,0.034056,0.033535,0.033013,0.032462,0.031879,0.031297,0.030714,0.030131,0.029549,0.028966,0.028384,0.027801,0.027218,0.026611,0.025971,0.025331,0.024691,0.024051,0.02341,0.02277,0.02213,0.02149,0.02085,0.020192,0.0195,0.018809,0.018117,0.017426,0.016734,0.016043,0.015351,0.01466,0.013968,0.013265,0.012532,0.011799,0.011066,0.010333,0.0096002,0.0088672,0.0081341,0.0074011,0.0066681,0.0059293,0.0051689,0.0044084,0.003648,0.0028875,0.0021271,0.0013667,0.00060621,-0.00015423,-0.00091467,-0.0016761,-0.002444,-0.0032119,-0.0039797,-0.0047476,-0.0055154,-0.0062833,-0.0070511,-0.007819,-0.0085869,-0.0093533,-0.010101,-0.010849,-0.011597,-0.012345,-0.013093,-0.013841,-0.014589,-0.015337,-0.016085,-0.016833,-0.017546,-0.018259,-0.018973,-0.019686,-0.020399,-0.021112,-0.021825,-0.022538,-0.023251,-0.023964,-0.024638,-0.025309,-0.025979,-0.02665,-0.027321,-0.027991,-0.028662,-0.029333,-0.030003,-0.030674,-0.031307,-0.031934,-0.032561,-0.033189,-0.033816,-0.034443,-0.03507,-0.035697,-0.036325,-0.036952,-0.03755,-0.03814,-0.03873,-0.03932,-0.039911,-0.040501,-0.041091,-0.041681,-0.042272,-0.042862,-0.043432,-0.043995,-0.044558,-0.04512,-0.045683,-0.046245,-0.046808,-0.047371,-0.047933,-0.048496,-0.049044,-0.049584,-0.050124,-0.050664,-0.051205,-0.051745,-0.052285,-0.052825,-0.053365,-0.053906,-0.054368,-0.054774,-0.05518,-0.055587,-0.055993,-0.056399,-0.056805,-0.057211,-0.057618,-0.058024,-0.058397,-0.058738,-0.059079,-0.05942,-0.059761,-0.060103,-0.060444,-0.060785,-0.061126,-0.061467,-0.06179,-0.062091,-0.062391,-0.062691,-0.062992,-0.063292,-0.063593,-0.063893,-0.064193,-0.064494,-0.06478,-0.065041,-0.065303,-0.065564,-0.065826,-0.066088,-0.066349,-0.066611,-0.066873,-0.067134,-0.067386,-0.067615,-0.067844,-0.068073,-0.068302,-0.068531,-0.06876,-0.068989,-0.069217,-0.069446,-0.069672,-0.069885,-0.070098,-0.070311,-0.070524,-0.070737,-0.07095,-0.071163,-0.071376,-0.07159,-0.071802,-0.072009,-0.072216,-0.072423,-0.07263,-0.072837,-0.073044,-0.073252,-0.073459,-0.073666,-0.073872,-0.074072,-0.074272,-0.074472,-0.074672,-0.074872,-0.075072,-0.075272,-0.075472,-0.075672,-0.075871,-0.076062,-0.076253,-0.076444,-0.076635,-0.076826,-0.077016,-0.077207,-0.077398,-0.077589,-0.07778,-0.077963,-0.078146,-0.078329,-0.078512,-0.078695,-0.078877,-0.07906,-0.079243,-0.079426,-0.079609,-0.079789,-0.079968,-0.080147,-0.080326,-0.080506,-0.080685,-0.080864,-0.081043,-0.081223,-0.081402,-0.081583,-0.081765,-0.081947,-0.082129,-0.08231,-0.082492,-0.082674,-0.082856,-0.083037,-0.083219,-0.083406,-0.083594,-0.083782,-0.08397,-0.084158,-0.084346,-0.084535,-0.084723,-0.084911,-0.085099,-0.08529,-0.085481,-0.085673,-0.085865,-0.086057,-0.086249,-0.086441,-0.086633,-0.086825,-0.087016,-0.087204,-0.087389,-0.087574,-0.087759,-0.087944,-0.088129,-0.088314,-0.088499,-0.088684,-0.088869,-0.08904,-0.089201,-0.089361,-0.089522,-0.089682,-0.089842,-0.090003,-0.090163,-0.090324,-0.090484,-0.090621,-0.090732,-0.090842,-0.090953,-0.091064,-0.091174,-0.091285,-0.091395,-0.091506,-0.091616,-0.091695,-0.091725,-0.091755,-0.091785,-0.091815,-0.091845,-0.091875,-0.091905,-0.091935,-0.091965,-0.091954,-0.091859,-0.091763,-0.091667,-0.091571,-0.091475,-0.09138,-0.091284,-0.091188,-0.091092,-0.090968,-0.090762,-0.090555,-0.090349,-0.090142,-0.089936,-0.089729,-0.089523,-0.089316,-0.08911,-0.088882,-0.088563,-0.088243,-0.087924,-0.087605,-0.087285,-0.086966,-0.086646,-0.086327,-0.086008,-0.085676,-0.08525,-0.084824,-0.084397,-0.083971,-0.083545,-0.083119,-0.082693,-0.082267,-0.08184,-0.08141,-0.080887,-0.080364,-0.07984,-0.079317,-0.078794,-0.078271,-0.077748,-0.077225,-0.076702,-0.076179,-0.075565,-0.074949,-0.074333,-0.073718,-0.073102,-0.072486,-0.07187,-0.071255,-0.070639,-0.070023,-0.069326,-0.06862,-0.067914,-0.067208,-0.066502,-0.065796,-0.06509,-0.064384,-0.063678,-0.062972,-0.062191,-0.061397,-0.060602,-0.059808,-0.059013,-0.058218,-0.057424,-0.056629,-0.055835,-0.05504,-0.05418,-0.053299,-0.052418,-0.051538,-0.050657,-0.049777,-0.048896,-0.048016,-0.047135,-0.046255,-0.045318,-0.044358,-0.043398,-0.042437,-0.041477,-0.040517,-0.039556,-0.038596,-0.037636,-0.036675,-0.035673,-0.034646,-0.033619,-0.032592,-0.031565,-0.030538,-0.02951,-0.028483,-0.027456,-0.026429,-0.025379,-0.02431,-0.023241,-0.022172,-0.021103,-0.020034,-0.018965,-0.017896,-0.016828,-0.015759,-0.014668,-0.013555,-0.012441,-0.011328,-0.010215,-0.0091013,-0.007988,-0.0068747,-0.0057613,-0.004648,-0.0035197,-0.0023707,-0.0012217,-7.263e-05,0.0010764,0.0022254,0.0033745,0.0045235,0.0056725,0.0068215,0.0079808,0.0091591,0.010337,0.011516,0.012694,0.013872,0.01505,0.016229,0.017407,0.018585,0.01977,0.020972,0.022174,0.023377,0.024579,0.025781,0.026983,0.028185,0.029387,0.030589,0.031791,0.032989,0.034187,0.035386,0.036584,0.037782,0.03898,0.040179,0.041377,0.042575,0.043773,0.044966,0.046159,0.047352,0.048545,0.049738,0.050931,0.052124,0.053317,0.054511,0.055703,0.056889,0.058075,0.059261,0.060446,0.061632,0.062818,0.064004,0.06519,0.066375,0.067561,0.068736,0.069911,0.071086,0.072261,0.073436,0.074611,0.075786,0.07696,0.078135,0.07931,0.080473,0.081634,0.082796,0.083957,0.085119,0.08628,0.087441,0.088603,0.089764,0.090926,0.092077,0.093225,0.094374,0.095523,0.096672,0.097821,0.09897,0.10012,0.10127,0.10242,0.10356,0.10471,0.10585,0.10699,0.10814,0.10928,0.11043,0.11157,0.11271,0.11386,0.115,0.11614,0.11729,0.11843,0.11958,0.12072,0.12186,0.12301,0.12415,0.12529,0.12644,0.12759,0.12873,0.12988,0.13103,0.13218,0.13333,0.13447,0.13562,0.13677,0.13793,0.13911,0.14028,0.14145,0.14263,0.1438,0.14497,0.14614,0.14732,0.14849,0.14969,0.15093,0.15216,0.1534,0.15463,0.15586,0.1571,0.15833,0.15956,0.1608,0.16205,0.16334,0.16462,0.16591,0.16719,0.16848,0.16976,0.17105,0.17233,0.17362,0.17491,0.17624,0.17756,0.17889,0.18021,0.18153,0.18286,0.18418,0.1855,0.18683,0.18816,0.18951,0.19087,0.19222,0.19358,0.19493,0.19628,0.19764,0.19899,0.20035,0.20171,0.20308,0.20446,0.20584,0.20722,0.20859,0.20997,0.21135,0.21273,0.2141,0.21549,0.21688,0.21828,0.21968,0.22107,0.22247,0.22387,0.22526,0.22666,0.22806,0.22946,0.23087,0.23228,0.2337,0.23511,0.23652,0.23794,0.23935,0.24077,0.24218,0.24359,0.24502,0.24644,0.24787,0.24929,0.25072,0.25214,0.25356,0.25499,0.25641,0.25784,0.25926,0.26069,0.26211,0.26354,0.26496,0.26639,0.26781,0.26924,0.27066,0.27209,0.27349,0.2749,0.27631,0.27771,0.27912,0.28053,0.28193,0.28334,0.28474,0.28615,0.28752,0.28889,0.29026,0.29162,0.29299,0.29435,0.29572,0.29709,0.29845,0.29982,0.30115,0.30246,0.30378,0.3051,0.30641,0.30773,0.30904,0.31036,0.31168,0.31299,0.31428,0.31555,0.31682,0.31809,0.31936,0.32063,0.3219,0.32317,0.32444,0.32571,0.32696,0.32819,0.32943,0.33066,0.33189,0.33313,0.33436,0.33559,0.33683,0.33806,0.33928,0.34048,0.34169,0.34289,0.3441,0.3453,0.34651,0.34771,0.34892,0.35012,0.35131,0.35249,0.35367,0.35486,0.35604,0.35722,0.3584,0.35958,0.36076,0.36194,0.36311,0.36427,0.36543,0.36659,0.36774,0.3689,0.37006,0.37122,0.37238,0.37354,0.37469,0.37583,0.37696,0.3781,0.37924,0.38038,0.38151,0.38265,0.38379,0.38493,0.38606,0.38718,0.38829,0.38941,0.39053,0.39164,0.39276,0.39388,0.395,0.39611,0.39723,0.39832,0.39942,0.40052,0.40162,0.40272,0.40382,0.40491,0.40601,0.40711,0.40821,0.40929,0.41038,0.41146,0.41255,0.41363,0.41472,0.4158,0.41689,0.41797,0.41906,0.42014,0.42122,0.42231,0.42339,0.42447,0.42555,0.42664,0.42772,0.4288,0.42989,0.43098,0.43208,0.43318,0.43428,0.43538,0.43648,0.43757,0.43867,0.43977,0.44087,0.442,0.44314,0.44428,0.44542,0.44655,0.44769,0.44883,0.44997,0.4511,0.45224,0.45342,0.4546,0.45579,0.45697,0.45816,0.45934,0.46052,0.46171,0.46289,0.46408,0.4653,0.46653,0.46775,0.46898,0.47021,0.47144,0.47267,0.4739,0.47513,0.47636,0.47759,0.47881,0.48004,0.48127,0.4825,0.48373,0.48496,0.48618,0.48741,0.48864,0.48987,0.4911,0.49232,0.49355,0.49478,0.49601,0.49723,0.49846,0.49969,0.50092,0.50214,0.50337,0.5046,0.50582,0.50705,0.50827,0.5095,0.51073,0.51195,0.51318,0.51441,0.51563,0.51686,0.51808,0.51931,0.52054,0.52176,0.52299,0.52421,0.52544,0.52666,0.52789,0.52911,0.53034,0.53156,0.53279,0.53401,0.53524,0.53646,0.53769,0.53891,0.54013,0.54136,0.54258,0.54381,0.54503,0.54625,0.54748,0.5487,0.54992,0.55115,0.55237,0.55359,0.55482,0.55604,0.55726,0.55849,0.55971,0.56093,0.56215,0.56338,0.5646,0.56582,0.56704,0.56826,0.56949,0.57071,0.57193,0.57315,0.57437,0.57559,0.57682,0.57804,0.57926,0.58048,0.5817,0.58292,0.58414,0.58536,0.58658,0.5878,0.58902,0.59024,0.59146,0.59268,0.5939,0.59512,0.59634,0.59756,0.59878,0.6
