2.000000000000000111e-01,-3.379999999999999671e-02,-1.499999999999999944e-01,2.000000000000000111e-01,1.338000000000000023e-01,-1.499999999999999944e-01,2.000000000000000111e-01,-3.379999999999999671e-02,-1.499999999999999944e-01,2.000000000000000111e-01,1.338000000000000023e-01,-1.499999999999999944e-01
-2.000000000000000111e-01,-1.338000000000000023e-01,-3.300000000000000155e-01,-2.000000000000000111e-01,3.379999999999999671e-02,-3.300000000000000155e-01,-2.000000000000000111e-01,-1.338000000000000023e-01,-3.300000000000000155e-01,-2.000000000000000111e-01,3.379999999999999671e-02,-3.300000000000000155e-01
